hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
City_Hotel,16,2,0,2,none,BB,BRA,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,109,none,0,2016-05-29
City_Hotel,12,2,0,1,none,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,97.02,none,1,2016-05-29
City_Hotel,2,2,0,1,none,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,104.72,none,1,2016-05-29
City_Hotel,129,4,5,2,none,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,114.75,none,3,2016-05-22
City_Hotel,12,2,0,1,none,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,81.62,none,1,2016-05-29
City_Hotel,12,2,0,1,none,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,97.02,none,1,2016-05-29
City_Hotel,56,1,0,1,none,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient-Party,120,none,0,2016-05-30
City_Hotel,95,2,0,1,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,1,NULL,0,Transient-Party,57.5,none,0,2016-05-29
City_Hotel,102,1,0,1,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,1,No_Deposit,1,NULL,0,Transient-Party,0,none,1,2016-06-05
City_Hotel,102,1,0,2,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-06-05
City_Hotel,102,1,0,2,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,1,NULL,0,Transient-Party,12,none,1,2016-06-05
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,2,2016-05-29
City_Hotel,55,2,0,1,none,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient,120,none,0,2016-05-29
City_Hotel,95,2,0,1,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,1,NULL,0,Transient-Party,0,none,0,2016-05-29
City_Hotel,102,1,0,1,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,1,No_Deposit,1,NULL,0,Transient,57.5,none,1,2016-06-05
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,102,1,0,2,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-06-05
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,102,1,0,2,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,1,NULL,0,Transient-Party,12,none,1,2016-06-05
City_Hotel,95,2,0,1,none,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,1,NULL,0,Transient-Party,57.5,none,0,2016-05-29
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,102,1,0,2,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-06-05
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,102,1,0,2,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-06-05
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,102,1,0,1,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,1,No_Deposit,1,NULL,0,Transient-Party,57.5,none,1,2016-06-05
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,102,1,0,2,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-06-05
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,102,1,0,3,none,BB,PRT,Groups,TA/TO,0,0,1,A,D,1,No_Deposit,1,NULL,0,Transient-Party,71,none,2,2016-06-05
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,102,1,0,2,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-06-05
City_Hotel,95,2,0,2,none,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-05-29
City_Hotel,102,1,0,2,none,BB,ISR,Groups,TA/TO,0,0,1,A,A,0,No_Deposit,1,NULL,0,Transient-Party,65,none,1,2016-06-05
City_Hotel,9,2,0,1,none,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,97.02,none,1,2016-05-29
City_Hotel,2,1,0,2,none,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,131,none,0,2016-05-30
City_Hotel,107,2,3,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,132.6,none,1,2016-05-26
City_Hotel,61,2,0,2,none,BB,PRT,Direct,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient,135,none,2,2016-05-29
City_Hotel,7,1,0,3,none,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,141.95,none,1,2016-05-30
City_Hotel,115,2,1,2,none,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,75,none,0,2016-05-28
City_Hotel,49,1,0,1,none,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,121.5,none,1,2016-05-30
City_Hotel,8,2,2,3,none,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,9,NULL,0,Transient,176.34,none,3,2016-05-27
City_Hotel,12,1,0,1,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,125,none,1,2016-05-30
City_Hotel,55,2,0,1,none,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,120,none,0,2016-05-29
City_Hotel,56,1,0,1,none,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient-Party,120,none,0,2016-05-30
City_Hotel,108,2,2,1,none,BB,GBR,Offline_TA/TO,GDS,0,0,0,E,E,0,No_Deposit,195,NULL,0,Transient,153.9,none,0,2016-05-27
City_Hotel,135,2,1,2,none,SC,USA,Online_TA,TA/TO,0,0,0,A,C,0,No_Deposit,8,NULL,0,Transient,101.7,none,1,2016-05-28
City_Hotel,38,2,2,3,none,BB,CN,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,7,NULL,0,Transient,196.46,none,2,2016-05-27
City_Hotel,46,2,1,2,children,BB,CHE,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,9,NULL,0,Transient,207.9,none,2,2016-05-28
City_Hotel,26,2,0,2,children,BB,DEU,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,9,NULL,0,Transient,153.5,none,2,2016-05-29
City_Hotel,15,2,0,2,none,BB,BEL,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,93.15,parking,0,2016-05-29
City_Hotel,56,1,1,1,none,BB,CHE,Groups,TA/TO,0,0,0,A,D,1,No_Deposit,NULL,NULL,0,Transient-Party,120,none,0,2016-05-30
City_Hotel,18,2,1,1,none,BB,USA,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,112.33,none,1,2016-05-29
City_Hotel,14,1,1,2,children,BB,PRT,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,9,NULL,0,Transient,134,none,1,2016-05-30
City_Hotel,12,0,1,1,none,BB,IRL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,106.25,none,0,2016-05-31
City_Hotel,66,2,5,2,children,BB,DEU,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,9,NULL,0,Transient,187.85,none,2,2016-05-25
City_Hotel,4,0,1,1,none,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,NULL,260,0,Transient-Party,121,none,0,2016-05-31
City_Hotel,56,1,1,1,none,BB,BEL,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,120,none,0,2016-05-30
City_Hotel,7,0,1,1,none,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No_Deposit,NULL,45,0,Transient,0,none,0,2016-05-31
City_Hotel,8,2,1,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,124.1,none,1,2016-05-29
City_Hotel,88,1,1,2,none,BB,NLD,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,104,none,1,2016-05-30
City_Hotel,134,1,1,2,none,SC,USA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,94.5,none,0,2016-05-30
City_Hotel,5,2,2,2,none,BB,MAR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,133.1,none,1,2016-05-28
City_Hotel,1,0,1,2,children,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,9,NULL,0,Transient,155,parking,2,2016-05-31
City_Hotel,22,0,2,2,none,BB,PRT,Online_TA,TA/TO,1,0,1,D,D,0,No_Deposit,9,NULL,0,Transient,114,none,1,2016-12-14
City_Hotel,98,1,1,2,none,BB,NLD,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,85,NULL,0,Transient,89.75,parking,0,2016-05-30
City_Hotel,9,0,1,2,none,BB,GBR,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,9,NULL,0,Transient,131,none,2,2016-05-31
City_Hotel,6,0,1,1,none,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No_Deposit,NULL,40,0,Transient,65,none,0,2016-05-31
City_Hotel,1,0,1,2,none,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No_Deposit,NULL,40,0,Transient,75,none,0,2016-11-01
City_Hotel,4,0,1,2,none,BB,PRT,Corporate,Corporate,1,2,3,A,A,0,No_Deposit,NULL,40,0,Transient,75,none,1,2017-02-04
City_Hotel,1,0,1,1,none,BB,PRT,Corporate,Corporate,1,2,5,A,A,0,No_Deposit,NULL,40,0,Transient,65,none,1,2017-07-05
City_Hotel,104,2,1,2,none,BB,DEU,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient-Party,125.1,none,0,2016-05-29
City_Hotel,104,2,1,2,none,BB,DEU,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient-Party,125.1,none,1,2016-05-29
City_Hotel,0,0,1,1,none,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No_Deposit,NULL,45,0,Transient,0,none,0,2016-05-31
City_Hotel,11,0,2,1,none,BB,PRT,Complementary,Corporate,1,0,2,A,A,0,No_Deposit,NULL,45,0,Transient,0,none,0,2017-03-14
City_Hotel,17,2,0,1,none,BB,PRT,Complementary,Corporate,1,0,3,A,A,1,No_Deposit,NULL,45,0,Transient,0,none,1,2017-05-28
City_Hotel,56,1,1,1,none,BB,CHE,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,120,none,0,2016-05-30
City_Hotel,4,2,1,2,none,BB,BEL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,136,none,1,2016-05-29
City_Hotel,140,2,1,2,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,105.3,none,1,2016-05-29
City_Hotel,106,2,1,2,none,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,27,NULL,0,Transient-Party,80.75,none,1,2016-05-29
City_Hotel,130,1,1,2,none,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,116.1,none,1,2016-05-30
City_Hotel,25,1,1,2,none,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,109,none,1,2016-05-30
City_Hotel,81,1,1,1,none,BB,DEU,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,NULL,NULL,25,Transient-Party,120,none,0,2016-05-30
City_Hotel,33,2,1,2,none,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,42,NULL,0,Transient,85.5,none,0,2016-05-29
City_Hotel,55,2,1,1,none,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,120,none,0,2016-05-29
City_Hotel,55,2,1,2,none,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No_Deposit,NULL,NULL,0,Transient-Party,140,none,0,2016-05-29
City_Hotel,12,1,1,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,111.35,none,3,2016-05-30
City_Hotel,12,1,1,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,120.35,none,2,2016-05-30
City_Hotel,1,0,1,1,none,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,125,none,0,2016-05-31
City_Hotel,1,0,1,2,none,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,119,none,0,2016-06-01
City_Hotel,5,0,1,2,none,BB,PRT,Direct,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient,80,none,1,2016-06-01
City_Hotel,53,1,2,2,none,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,116.1,none,1,2016-05-30
City_Hotel,0,0,1,2,none,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,119,none,0,2016-06-01
City_Hotel,36,0,1,2,none,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,89.1,none,2,2016-06-01
City_Hotel,38,0,1,2,none,SC,USA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,89.1,none,1,2016-06-01
City_Hotel,0,1,2,1,none,BB,SWE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient,119.33,none,1,2016-05-30
City_Hotel,0,0,1,2,none,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,116.1,none,1,2016-06-01
City_Hotel,60,0,1,2,none,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,116.1,none,1,2016-06-01
City_Hotel,4,0,2,1,none,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,NULL,260,0,Transient-Party,121,none,0,2016-05-31
City_Hotel,18,2,2,2,none,BB,BRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,98.6,none,2,2016-05-29
City_Hotel,14,0,2,1,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,97.75,none,1,2016-05-31
City_Hotel,6,2,2,3,none,BB,CN,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,135.58,none,3,2016-05-29
City_Hotel,5,0,2,2,none,SC,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,119,none,0,2016-05-31
City_Hotel,13,1,2,1,none,SC,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,87.78,none,1,2016-05-30
City_Hotel,98,2,2,2,none,SC,NLD,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,109.65,none,2,2016-05-29
City_Hotel,54,0,2,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126.9,none,1,2016-05-31
City_Hotel,42,1,2,2,none,BB,THA,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient-Party,12,none,0,2016-05-30
City_Hotel,17,0,2,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,121,none,1,2016-05-31
City_Hotel,17,0,2,3,none,BB,ESP,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,166,parking,2,2016-05-31
City_Hotel,6,1,2,2,none,BB,AGO,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,155,none,1,2016-05-30
City_Hotel,92,1,2,2,none,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,79,NULL,0,Transient,101.52,none,0,2016-05-30
City_Hotel,9,0,2,2,none,BB,IRL,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,110.15,parking,0,2016-05-31
City_Hotel,13,2,2,2,children,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,118.51,none,1,2016-05-29
City_Hotel,56,1,2,2,none,BB,RUS,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126.9,none,1,2016-05-30
City_Hotel,24,2,2,2,none,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,104.55,none,2,2016-05-29
City_Hotel,8,0,2,2,none,BB,FIN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,111.35,none,1,2016-05-31
City_Hotel,133,2,2,2,none,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99.66,none,2,2016-05-29
City_Hotel,1,0,2,2,none,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,128,none,1,2016-05-31
City_Hotel,6,0,1,2,none,BB,PRT,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,129,none,0,2016-06-01
City_Hotel,88,2,2,2,none,BB,ITA,Online_TA,TA/TO,0,0,0,B,B,1,No_Deposit,9,NULL,0,Transient-Party,112.01,none,1,2016-05-29
City_Hotel,87,2,2,0,children,BB,PRT,Online_TA,TA/TO,0,0,0,B,B,0,No_Deposit,9,NULL,0,Transient,112.01,none,1,2016-05-29
City_Hotel,1,0,2,2,none,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,119,none,1,2016-05-31
City_Hotel,14,0,2,1,none,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,80.08,none,0,2016-05-31
City_Hotel,249,1,2,2,none,BB,BEL,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,118,none,2,2016-05-30
City_Hotel,20,1,2,2,none,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,132.67,none,1,2016-05-30
City_Hotel,67,1,3,2,none,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,168,NULL,0,Transient,80.75,none,0,2016-05-30
City_Hotel,10,2,3,2,none,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,168,NULL,0,Transient,95,none,0,2016-05-29
City_Hotel,43,0,3,1,none,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,115.5,none,0,2016-05-31
City_Hotel,16,2,3,2,none,HB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,42,NULL,0,Transient,110.75,none,0,2016-05-29
City_Hotel,211,0,3,2,none,SC,GBR,Online_TA,TA/TO,0,0,0,B,B,0,No_Deposit,11,NULL,0,Transient,68.69,none,0,2016-05-31
City_Hotel,211,0,3,1,children,SC,GBR,Online_TA,TA/TO,0,0,0,B,D,0,No_Deposit,11,NULL,0,Transient,91.36,none,1,2016-05-31
City_Hotel,45,1,3,2,none,BB,BEL,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,42,NULL,0,Transient,80.75,none,0,2016-05-30
City_Hotel,20,2,3,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,110.15,none,1,2016-05-29
City_Hotel,140,2,4,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,75.44,none,1,2016-05-28
City_Hotel,21,2,3,2,none,BB,SWE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,101.15,none,0,2016-05-29
City_Hotel,38,0,2,1,none,BB,CN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,0,2016-06-01
City_Hotel,138,0,3,2,none,BB,BRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,105.9,none,1,2016-05-31
City_Hotel,5,0,1,2,none,SC,USA,Online_TA,TA/TO,0,0,0,A,G,0,No_Deposit,9,NULL,0,Transient,119,none,0,2016-06-02
City_Hotel,2,0,1,1,none,BB,PRT,Corporate,Corporate,0,0,0,E,F,0,No_Deposit,NULL,51,0,Transient,109,none,0,2016-06-02
City_Hotel,136,2,3,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,117.29,parking,1,2016-05-29
City_Hotel,140,2,4,3,none,BB,PRT,Online_TA,TA/TO,0,0,0,D,B,0,No_Deposit,7,NULL,0,Transient,103.42,none,2,2016-05-28
City_Hotel,112,0,1,1,none,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,2,No_Deposit,3,NULL,0,Transient-Party,90,none,0,2016-06-02
City_Hotel,20,0,1,1,none,SC,FRA,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,118,NULL,0,Transient,85,none,0,2016-06-02
City_Hotel,67,0,3,1,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,140.4,none,1,2016-05-31
City_Hotel,67,0,3,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,140.4,none,1,2016-05-31
City_Hotel,0,0,1,2,children,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,158,none,0,2016-06-02
City_Hotel,25,0,2,1,none,SC,NLD,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient,104,none,0,2016-06-01
City_Hotel,13,1,3,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,11,NULL,0,Transient,85.32,none,0,2016-05-30
City_Hotel,141,2,3,2,none,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,108.29,none,2,2016-05-29
City_Hotel,141,2,3,2,none,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,108.29,none,2,2016-05-29
City_Hotel,11,2,3,2,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,111.35,none,1,2016-05-29
City_Hotel,15,0,3,1,none,SC,TUR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,109,none,1,2016-05-31
City_Hotel,15,0,3,2,none,SC,TUR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,109,none,1,2016-05-31
City_Hotel,8,0,3,1,none,BB,PRT,Direct,Direct,0,0,0,E,E,1,No_Deposit,14,NULL,0,Transient,141.95,none,0,2016-05-31
City_Hotel,14,0,3,1,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,11,NULL,0,Transient,87.12,none,0,2016-05-31
City_Hotel,8,0,3,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,111.35,none,1,2016-05-31
City_Hotel,116,0,3,2,none,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,28,NULL,0,Transient,75,none,0,2016-05-31
City_Hotel,32,2,3,2,children,BB,BEL,Direct,Direct,0,0,0,E,E,0,No_Deposit,14,NULL,0,Transient,157.5,none,1,2016-05-29
City_Hotel,11,1,3,3,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,141.95,none,2,2016-05-30
City_Hotel,11,0,2,3,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,E,0,No_Deposit,9,NULL,0,Transient,141.95,none,2,2016-06-01
City_Hotel,48,1,3,2,none,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,168,NULL,0,Transient,85.5,none,0,2016-05-30
City_Hotel,48,1,3,2,none,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,168,NULL,0,Transient,85.5,none,0,2016-05-30
City_Hotel,6,0,3,2,none,BB,PRT,Direct,Direct,0,0,0,A,A,1,No_Deposit,14,NULL,0,Transient,101.15,none,0,2016-05-31
City_Hotel,2,0,3,1,none,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,87.78,none,0,2016-05-31
City_Hotel,9,0,3,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,11,NULL,0,Transient,104.8,none,0,2016-05-31
City_Hotel,12,1,3,2,none,BB,EST,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,NULL,259,0,Transient-Party,111.35,none,0,2016-05-30
City_Hotel,10,0,3,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,111.35,none,1,2016-05-31
City_Hotel,4,1,3,1,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,124.1,none,1,2016-05-30
